date,SBI_Bluechip,ICICI_Bluechip,Nippon_Large_Cap,Axis_Bluechip,Kotak_Bluechip
2017-06-08,145.3316,38.8185,30.506,3437.8295,50.9098
2017-06-09,145.4447,39.0801,30.5259,3438.4636,50.9633
2017-06-11,145.4447,39.0801,30.5259,3439.6816,50.9633
2017-06-12,145.5341,39.0069,30.3447,3440.2725,50.8526
2017-06-13,145.6403,39.0799,30.4037,3440.9013,50.7351
2017-06-14,145.6607,39.1042,30.3841,3441.5029,50.6685
2017-06-15,145.6979,39.0056,30.4269,3442.1103,50.7915
2017-06-16,145.6798,39.0665,30.488,3442.7067,50.8527
2017-06-18,145.6798,39.0665,30.488,3443.908,50.8527
2017-06-19,145.7742,39.2961,30.6373,3444.5165,51.0377
2017-06-20,145.8016,39.152,30.6466,3445.115,51.3325
2017-06-21,145.8889,39.1056,30.6339,3445.7205,51.1627
2017-06-22,145.8735,39.1303,30.6326,3446.3278,51.0105
2017-06-23,145.8813,38.8132,30.4523,3446.9477,50.634
2017-06-26,145.8813,38.8132,30.4523,3448.7966,50.634
2017-06-27,145.9449,38.4889,30.1895,3449.4114,50.1662
2017-06-28,145.8491,38.4284,30.1719,3449.9969,50.2621
2017-06-29,145.8476,38.402,30.2774,3450.5748,50.6024
2017-06-30,145.8394,38.5957,30.4672,3451.246,51.0428
2017-07-02,145.8394,38.5957,30.4672,3452.5884,51.0428
2017-07-03,145.6663,38.7437,30.7076,3453.207,51.4957
2017-07-04,145.7582,38.7575,30.6469,3453.8592,51.4155
2017-07-05,145.8498,38.8788,30.7453,3454.4816,51.6977
2017-07-06,145.9371,39.0762,30.9183,3455.1129,51.78
2017-07-07,145.9888,38.9992,30.9141,3455.7809,51.6244
2017-07-09,145.9888,38.9992,30.9141,3456.9857,51.6244
2017-07-10,146.2443,39.3134,31.2073,3457.6327,51.7595
2017-07-11,146.3105,39.2034,31.1432,3458.2367,51.6444
2017-07-12,146.3824,39.3091,31.2596,3458.8728,51.7894
2017-07-13,146.4568,39.5849,31.4959,3459.5201,52.1989
2017-07-14,146.4802,39.5038,31.5794,3460.1391,51.9899
2017-07-16,146.4802,39.5038,31.5794,3461.3384,51.9899
2017-07-17,146.6141,39.644,31.6883,3461.952,52.1358
2017-07-18,146.6789,39.528,31.4552,3462.5699,51.5988
2017-07-19,146.7668,39.8442,31.6947,3463.2174,51.7677
2017-07-20,146.8157,39.7729,31.6109,3463.8272,51.6241
2017-07-21,146.9821,39.9436,31.6364,3464.4634,51.6779
2017-07-23,146.9821,39.9436,31.6364,3465.6748,51.6779
2017-07-24,147.1328,40.0444,31.6634,3466.2928,51.5258
2017-07-25,147.1373,40.0758,31.7053,3466.8883,51.6699
2017-07-26,147.0997,40.1413,31.8441,3467.5183,51.7039
2017-07-27,147.1708,40.3421,31.8026,3468.107,51.6326
2017-07-28,147.1604,40.5241,31.8224,3468.7047,51.6688
2017-07-30,147.1604,40.5241,31.8224,3469.9106,51.6688
2017-07-31,147.1981,40.7545,32.0535,3470.5092,51.594
2017-08-01,147.2654,40.8371,32.1063,3471.0974,51.5924
2017-08-02,147.3359,40.7686,32.0117,3471.702,51.6228
2017-08-03,147.6212,40.4307,31.6737,3472.3171,51.5464
2017-08-04,147.6495,40.6241,31.7571,3472.9164,51.8016
2017-08-06,147.6495,40.6241,31.7571,3474.1128,51.8016
2017-08-07,147.6821,40.9032,31.8846,3474.7115,51.999
2017-08-08,147.7057,40.615,31.6179,3475.3099,51.8675
2017-08-09,147.7244,40.0602,31.2446,3475.9185,51.5566
2017-08-10,147.6744,39.3885,30.9067,3476.5118,50.8384
2017-08-11,147.6561,39.3275,30.6617,3477.1149,50.7161
2017-08-13,147.6561,39.3275,30.6617,3478.3021,50.7161
2017-08-14,147.7087,39.7254,31.0202,3478.9037,51.0124
2017-08-15,147.7087,39.7254,31.0202,3479.4987,51.0124
2017-08-16,147.7053,40.1679,31.4207,3480.0686,51.4469
2017-08-17,147.7053,40.0426,31.4255,3480.6884,51.4468
2017-08-18,147.8182,39.9352,31.117,3481.2819,51.3925
2017-08-20,147.8182,39.9352,31.117,3482.474,51.3925
2017-08-21,147.903,39.7426,30.7548,3483.0632,51.1516
2017-08-22,147.9018,39.7218,30.7924,3483.6659,51.0667
2017-08-23,147.9146,39.9841,31.1119,3484.2725,51.3041
2017-08-24,147.945,40.0803,31.2131,3484.8561,51.1357
2017-08-27,147.945,40.0803,31.2131,3486.6244,51.1357
2017-08-28,148.0222,40.4418,31.4622,3487.2089,51.4359
2017-08-29,148.0933,39.9721,31.1049,3487.8157,51.0848
2017-08-30,148.1091,40.3433,31.4015,3488.4005,51.4854
2017-08-31,148.181,40.4839,31.4141,3489.0178,52.0016
2017-09-01,148.359,40.7117,31.6691,3489.6208,52.3986
2017-09-03,148.359,40.7117,31.6691,3490.8296,52.3986
2017-09-04,148.4419,40.5261,31.4361,3491.4433,52.3124
2017-09-05,148.4461,40.7617,31.5585,3492.0355,52.7452
2017-09-06,148.4973,40.8249,31.3772,3492.6349,52.6738
2017-09-07,148.4821,41.2746,31.4877,3493.227,52.8514
2017-09-08,148.4706,41.3939,31.4232,3493.8069,53.1353
2017-09-10,148.4706,41.3939,31.4232,3494.9759,53.1353
2017-09-11,148.5133,41.713,31.6347,3495.5739,53.2675
2017-09-12,148.48,42.0057,32.094,3496.1883,53.64
2017-09-13,148.4446,41.8537,31.9919,3496.7768,53.2516
2017-09-14,148.4631,41.8746,32.2205,3497.3672,53.3451
2017-09-15,148.4365,41.9728,32.1804,3497.9925,53.4129
2017-09-17,148.4365,41.9728,32.1804,3499.2095,53.4129
2017-09-18,148.4466,42.2254,32.3021,3499.8105,53.6369
2017-09-19,148.4897,42.2549,32.3193,3500.4063,53.9021
2017-09-20,148.5343,42.1747,32.3893,3501.0242,53.7644
2017-09-21,148.2842,42.1447,32.3494,3501.6227,53.5512
2017-09-22,148.2649,41.5579,31.7583,3502.1914,52.3697
2017-09-24,148.2649,41.5579,31.7583,3503.3869,52.3697
2017-09-25,148.4371,41.0216,31.3525,3504.023,52.0166
2017-09-26,148.362,41.1104,31.4674,3504.6901,52.2702
2017-09-27,148.3767,40.4635,30.9123,3505.2812,51.8133
2017-09-28,148.4835,40.659,31.055,3505.8793,52.1137
2017-09-29,148.491,40.9177,31.1989,3506.5189,52.3224
2017-10-02,148.491,40.9177,31.1989,3508.3081,52.3224
2017-10-03,148.7205,41.0754,31.4069,3508.956,52.7802
2017-10-04,148.6351,41.2008,31.5247,3509.5354,52.9694
2017-10-05,148.5783,41.1997,31.483,3510.1388,53.1179
2017-10-06,148.5744,41.4115,31.8248,3510.7308,53.6176
2017-10-08,148.5744,41.4115,31.8248,3511.9282,53.6176
2017-10-09,148.6113,41.4651,31.8386,3512.5321,53.7749
2017-10-10,148.6506,41.6587,31.9242,3513.115,53.808
2017-10-11,148.6958,41.5534,31.7567,3513.7349,53.4235
2017-10-12,148.7248,41.9776,32.0301,3514.3437,53.6773
2017-10-13,148.8495,42.1996,32.1021,3514.9665,53.7015
2017-10-15,148.8495,42.1996,32.1021,3516.1886,53.7015
2017-10-16,148.9557,42.1965,32.2992,3516.8144,53.8567
2017-10-17,148.9725,42.1503,32.3031,3517.4036,54.074
2017-10-18,148.9933,42.0782,32.0621,3518.0043,53.9667
2017-10-22,148.9933,42.0782,32.0621,3520.3989,53.9667
2017-10-23,149.0299,41.8592,32.0093,3521.011,53.8459
2017-10-24,149.0872,41.8201,32.2031,3521.5948,54.1148
2017-10-25,149.0757,41.6526,32.9617,3522.221,54.1578
2017-10-26,149.1089,41.6251,33.0916,3522.8018,54.3216
2017-10-27,149.116,41.8638,33.0506,3523.411,54.5508
2017-10-29,149.116,41.8638,33.0506,3524.6227,54.5508
2017-10-30,149.1095,42.2295,33.2462,3525.2191,54.8878
2017-10-31,149.166,42.1959,33.2403,3525.8116,55.1752
2017-11-01,149.1872,42.4335,33.6633,3526.408,55.5844
2017-11-02,149.2423,42.4388,33.8467,3527.0105,55.6619
2017-11-03,149.2935,42.442,33.9577,3527.601,56.0156
2017-11-05,149.2935,42.442,33.9577,3528.798,56.0156
2017-11-06,149.3344,42.4219,33.9914,3529.4068,56.4759
2017-11-07,149.2845,42.1968,33.6005,3530.0342,55.8834
2017-11-08,149.2964,42.051,33.4258,3530.6387,55.3957
2017-11-09,149.335,42.2021,33.4535,3531.2451,55.5355
2017-11-10,149.3439,42.1625,33.6443,3531.8502,55.296
2017-11-12,149.3439,42.1625,33.6443,3533.0683,55.296
2017-11-13,149.3946,41.9121,33.4465,3533.6697,54.9131
2017-11-14,149.2009,41.7377,33.3065,3534.2681,54.98
2017-11-15,149.2653,41.469,33.1299,3534.8827,54.4504
2017-11-16,149.1355,41.8798,33.4248,3535.4928,54.5761
2017-11-17,149.2227,42.2027,33.7037,3536.0914,54.8416
2017-11-19,149.2227,42.2027,33.7037,3537.2944,54.8416
2017-11-20,149.5677,42.3849,33.6442,3537.9161,55.0608
2017-11-21,149.5741,42.3903,33.7963,3538.5166,55.3008
2017-11-22,149.4299,42.4111,33.886,3539.1201,55.7742
2017-11-23,149.3581,42.3461,33.9246,3539.7227,56.0366
2017-11-24,149.3708,42.5955,34.029,3540.3302,56.331
2017-11-26,149.3708,42.5955,34.029,3541.5561,56.331
2017-11-27,149.4131,42.7038,34.1131,3542.15,56.3592
2017-11-28,149.4371,42.8953,34.1058,3542.7641,56.2772
2017-11-29,149.4737,42.8964,34.1414,3543.3719,56.0999
2017-11-30,149.4913,42.6016,33.7852,3543.9693,55.8123
2017-12-01,149.4913,42.4195,33.4223,3543.9693,55.5939
2017-12-03,149.4913,42.4195,33.4223,3545.7868,55.5939
2017-12-04,149.5704,42.4191,33.4572,3546.3997,55.7399
2017-12-05,149.6015,42.2472,33.4891,3546.9882,55.7219
2017-12-06,149.6636,41.9862,33.1637,3547.5998,55.3205
2017-12-07,149.6687,42.3686,33.6118,3548.2344,55.7391
2017-12-08,149.6701,42.8027,33.871,3548.8589,56.3363
2017-12-10,149.6701,42.8027,33.871,3550.1024,56.3363
2017-12-11,149.5962,43.0751,34.0329,3550.7104,56.4358
2017-12-12,149.544,42.8721,33.885,3551.3086,55.9491
2017-12-13,149.4922,42.6097,33.6733,3551.9114,55.5746
2017-12-14,149.5076,42.6119,33.8275,3552.4995,55.5811
2017-12-15,149.4853,43.0731,34.0192,3553.0779,55.9759
2017-12-17,149.4853,43.0731,34.0192,3554.2968,55.9759
2017-12-18,149.5292,43.5965,34.284,3554.8994,56.1235
2017-12-19,149.559,43.9035,34.5252,3555.4996,56.7498
2017-12-20,149.4474,43.8332,34.5071,3556.0288,56.7039
2017-12-21,149.3699,43.9254,34.6126,3556.5746,56.8026
2017-12-22,149.2793,44.0927,34.7028,3557.2266,57.0013
2017-12-25,149.2793,44.0927,34.7028,3559.0987,57.0013
2017-12-26,149.2864,44.1143,34.851,3559.6842,57.8488
2017-12-27,149.3157,43.9602,34.7596,3560.3213,57.7682
2017-12-28,149.1113,43.8786,34.6846,3560.9847,57.6014
2017-12-29,149.4545,44.2977,34.7983,3561.7674,57.9319
2017-12-31,149.4545,44.2977,34.7983,3563.0394,57.9319
2018-01-01,149.4635,44.0453,34.6262,3563.7227,57.7566
2018-01-02,149.4785,43.8511,34.5302,3564.3398,57.4445
2018-01-03,149.5011,43.9237,34.6333,3564.9531,57.6914
2018-01-04,149.4562,44.1072,34.9609,3565.5403,57.94
2018-01-05,149.6129,44.6544,35.2026,3566.1723,58.2755
2018-01-07,149.6129,44.6544,35.2026,3567.4437,58.2755
2018-01-08,149.663,44.813,35.419,3568.0726,58.681
2018-01-09,149.6376,44.723,35.3117,3568.6921,58.7338
2018-01-10,149.4919,44.7981,35.1768,3569.3069,58.5513
2018-01-11,149.4769,44.8982,35.2637,3569.9336,58.7766
2018-01-12,149.4891,45.0602,35.3194,3570.5428,58.7709
2018-01-14,149.4891,45.0602,35.3194,3571.8037,58.7709
2018-01-15,149.6009,45.1435,35.4,3572.4517,58.8635
2018-01-16,149.44,44.811,35.3059,3573.0813,58.2543
2018-01-17,149.6553,45.0557,35.745,3573.6985,58.5782
2018-01-18,149.6057,45.2456,35.5717,3574.3341,58.05
2018-01-19,149.6247,45.9092,35.8535,3574.9524,58.3372
2018-01-21,149.6247,45.9092,35.8535,3576.2535,58.3372
2018-01-22,149.6942,45.7891,35.9831,3576.887,58.5472
2018-01-23,149.8059,45.644,36.4055,3577.5242,58.6221
2018-01-24,149.783,45.3295,36.4318,3578.159,58.4006
2018-01-25,149.7498,45.1246,36.2022,3578.7968,58.0873
2018-01-28,149.7498,45.1246,36.2022,3580.73,58.0873
2018-01-29,149.7264,45.31,36.0769,3581.3825,58.2284
2018-01-30,149.6944,44.8918,35.8854,3582.0546,57.8925
2018-01-31,149.7354,44.8938,35.6854,3582.7053,57.8254
2018-02-01,149.4309,44.8934,35.7358,3583.3151,57.9965
2018-02-02,149.4766,43.6676,34.7973,3583.9712,56.6489
2018-02-04,149.4766,43.6676,34.7973,3585.2874,56.6489
2018-02-05,149.5419,43.0571,34.6657,3585.91,56.3622
2018-02-06,149.6109,42.3687,34.1225,3586.5624,55.8448
2018-02-07,149.7571,42.3219,34.131,3587.2406,56.2631
2018-02-08,149.8999,42.9776,34.7053,3587.8768,56.7201
2018-02-09,149.9118,42.7755,34.4287,3588.5597,56.448
2018-02-11,149.9118,42.7755,34.4287,3589.8896,56.448
2018-02-12,149.9962,43.1983,34.6196,3590.5319,57.0739
2018-02-13,149.9962,43.1983,34.6196,3591.185,57.0739
2018-02-14,150.0741,43.2179,34.3877,3591.8457,57.1892
2018-02-15,149.9765,43.1527,34.3508,3592.5023,56.9874
2018-02-16,150.0015,42.9466,34.0648,3593.1606,56.5924
2018-02-19,150.0015,42.7144,33.6931,3595.1452,56.2988
2018-02-20,149.9696,42.635,33.6253,3595.768,56.1813
2018-02-21,149.9303,42.7113,33.6898,3596.4411,56.1844
2018-02-22,149.8158,42.5132,33.5514,3597.0718,56.0697
2018-02-23,149.9491,43.1378,33.9973,3597.7262,56.6859
2018-02-25,149.9491,43.1378,33.9973,3599.0464,56.6859
2018-02-26,149.9922,43.6298,34.2737,3599.7169,57.1568
2018-02-27,140.649,43.7346,34.1761,3600.3825,57.0693
2018-02-28,140.6412,43.6216,34.0453,3601.0493,56.9969
2018-03-01,140.6243,43.4761,33.9327,3601.76,56.7842
2018-03-04,140.6243,43.4761,33.9327,3603.8577,56.7842
2018-03-05,140.7265,43.1863,33.5489,3604.5069,56.273
2018-03-06,140.77,42.8249,33.2481,3605.2029,55.8812
2018-03-07,140.9803,42.4853,32.8094,3606.0523,55.3347
2018-03-08,141.0882,42.6226,33.0565,3606.6961,55.5861
2018-03-09,141.0964,42.8256,32.9489,3607.3635,55.4893
2018-03-11,141.0964,42.8256,32.9489,3608.7393,55.4893
2018-03-12,141.271,43.1646,33.4068,3609.4878,56.0497
2018-03-13,141.3517,43.168,33.5543,3610.1864,56.1963
2018-03-14,141.3686,43.1976,33.5449,3610.8811,56.1494
2018-03-15,141.4873,43.2154,33.4466,3611.6945,56.1515
2018-03-16,141.6912,42.5813,32.9216,3612.8496,55.6619
2018-03-18,141.6912,42.5813,32.9216,3614.2642,55.6619
2018-03-19,141.7148,42.1986,32.496,3614.9855,55.234
2018-03-20,141.7269,42.2834,32.5822,3615.6278,55.4601
2018-03-21,141.7391,42.4211,32.623,3616.2006,55.5757
2018-03-22,141.7848,42.2615,32.3204,3616.823,55.4818
2018-03-23,141.8272,41.881,31.9377,3617.299,55.1785
2018-03-25,141.8272,41.881,31.9377,3618.7356,55.1785
2018-03-26,141.858,42.4293,32.3705,3619.302,55.7966
2018-03-27,142.3556,42.8956,32.6602,3620.0415,56.1437
2018-03-28,142.4392,42.8589,32.4779,3622.3038,55.9924
2018-03-31,142.4392,42.8589,32.4779,3624.4209,55.9928
2018-04-02,142.4392,43.7299,32.7923,3625.8417,56.8195
2018-04-03,142.7428,43.8922,33.0696,3626.587,57.0141
2018-04-04,142.7382,43.6392,32.7241,3627.3585,56.5592
2018-04-05,143.1275,44.3133,33.295,3628.0483,57.1057
2018-04-06,143.1533,44.5188,33.3987,3628.7427,57.4263
2018-04-08,143.1533,44.5188,33.3987,3630.1161,57.4263
2018-04-09,143.1851,44.6744,33.4945,3630.831,57.5301
2018-04-10,142.9838,44.6607,33.6416,3631.5028,57.5743
2018-04-11,142.7892,44.8579,33.4863,3632.1726,57.5632
2018-04-12,142.8123,45.1019,33.5214,3632.833,57.4137
2018-04-13,142.8596,45.1852,33.4774,3633.52,57.5374
2018-04-15,142.8596,45.1852,33.4774,3634.9082,57.5374
2018-04-16,142.9083,45.5742,33.5668,3635.6015,57.7751
2018-04-17,142.9028,45.565,33.6914,3636.2486,57.8781
2018-04-18,142.8035,45.3724,33.6279,3636.9573,57.8333
2018-04-19,142.5817,45.5448,33.7213,3637.6273,58.0117
2018-04-20,142.3818,45.5433,33.7163,3638.1565,57.7797
2018-04-22,142.3818,45.5433,33.7163,3639.5464,57.7797
2018-04-23,142.3797,45.7622,33.8532,3640.1528,57.8767
2018-04-24,142.3569,45.8566,33.9256,3640.8015,57.9774
2018-04-25,142.2185,45.6684,33.7541,3641.4727,58.0015
2018-04-26,142.1109,45.9246,33.7207,3642.1652,58.2236
2018-04-27,142.0784,45.9163,34.139,3642.8498,58.5214
2018-04-30,142.0784,46.3585,34.361,3642.8498,58.8362
2018-05-01,142.0784,46.3585,34.361,3645.6219,58.8362
2018-05-02,142.3015,46.423,34.2246,3646.2495,58.4171
2018-05-03,142.3179,46.0162,34.0608,3646.8796,58.0048
2018-05-04,142.3165,45.8291,33.8283,3647.4455,57.8227
2018-05-06,142.3165,45.8291,33.8283,3648.8176,57.8227
2018-05-07,142.4808,45.9842,34.1863,3649.4832,58.0671
2018-05-08,142.5187,46.1987,34.1955,3650.0968,58.0189
2018-05-09,142.3563,46.0353,34.1515,3650.6892,57.9979
2018-05-10,142.3077,45.8115,33.9535,3651.1807,57.7764
2018-05-11,142.2857,46.058,34.1106,3651.8417,58.1485
2018-05-13,142.2857,46.058,34.1106,3653.2387,58.1485
2018-05-14,142.2398,45.8161,33.9888,3653.8744,57.9716
2018-05-15,142.0914,45.8985,33.7484,3654.3493,57.6349
2018-05-16,141.9575,45.8304,33.5043,3654.9359,57.4798
2018-05-17,141.9005,45.8324,33.483,3655.5548,57.4675
2018-05-18,142.0857,45.5903,33.1041,3656.2124,57.0479
2018-05-20,142.0857,45.5903,33.1041,3657.6351,57.0479
2018-05-21,142.1174,44.96,32.7378,3658.2341,56.7051
2018-05-22,142.1472,45.0447,32.9824,3658.9296,56.8882
2018-05-23,142.1357,44.5882,32.7218,3659.6033,56.4104
2018-05-24,142.1165,44.9205,32.8756,3660.2814,56.3652
2018-05-25,142.2487,45.7053,33.1979,3660.977,56.9477
2018-05-27,142.2487,45.7053,33.1979,3662.439,56.9477
2018-05-28,142.4224,46.0973,33.5888,3663.1364,57.3406
2018-05-29,142.4726,46.1664,33.4931,3663.9097,57.0888
2018-05-30,142.5296,46.4314,33.4538,3664.6508,56.9974
2018-05-31,142.42,46.7453,33.6207,3665.3407,57.1883
2018-06-01,142.3674,46.2936,33.3544,3666.0448,56.7463
2018-06-04,142.3998,45.791,33.0834,3668.204,56.2903
2018-06-05,142.4665,45.4377,32.9146,3669.0214,56.0484
2018-06-06,142.3972,46.0611,33.387,3669.9188,56.5379
2018-06-07,142.2812,46.2776,33.7109,3670.6413,56.9192
2018-06-08,142.4035,46.3772,33.8405,3671.3584,56.9829
2018-06-11,142.4551,46.4037,33.8679,3673.5316,57.1646
2018-06-12,142.4837,46.6921,34.1387,3674.2557,57.4956
2018-06-13,142.5907,46.6806,34.1271,3674.9731,57.3488
2018-06-14,142.6874,46.6297,34.0272,3675.6996,57.3212
2018-06-15,142.7832,46.6102,33.9204,3676.4459,57.1758
2018-06-18,142.9393,46.1941,33.8859,3678.745,57.2522
2018-06-19,142.9936,45.8521,33.6461,3679.6877,57.0015
2018-06-20,143.0785,46.0752,33.6973,3680.5289,57.1397
2018-06-21,143.2127,45.8965,33.5211,3681.283,57.0101
2018-06-22,143.2155,46.2405,33.8415,3681.9541,57.1608
2018-06-25,143.2898,46.0384,33.4904,3684.2275,56.802
2018-06-26,143.3068,46.0382,33.4689,3684.9108,56.8186
2018-06-27,143.2581,45.7051,32.9556,3685.6369,56.499
2018-06-28,143.195,45.4715,32.5668,3686.4049,56.1223
2018-06-29,143.2428,45.8172,33.0638,3687.607,56.4848
2018-07-02,143.3715,45.7514,32.9111,3690.1901,56.3285
2018-07-03,143.418,46.0473,33.0748,3690.9285,56.6131
2018-07-04,143.5283,46.4418,33.2067,3692.0381,56.8242
2018-07-05,143.5272,46.5507,33.1059,3692.8716,56.8631
2018-07-06,143.5656,46.6949,33.1586,3693.6113,56.9648
2018-07-09,143.6666,46.9185,33.4895,3695.9951,57.3334
2018-07-10,143.7153,47.2806,33.7515,3696.726,57.6491
2018-07-11,143.7636,47.33,33.6146,3697.3895,57.3163
2018-07-12,143.9137,47.4669,33.7237,3698.1859,57.5862
2018-07-13,143.9932,47.3626,33.5276,3698.9137,57.4531
2018-07-16,144.0332,46.796,32.8552,3701.0161,56.9923
2018-07-17,144.1534,47.1688,33.292,3701.7623,57.3717
2018-07-18,144.1784,47.2694,33.1707,3702.5496,57.1759
2018-07-19,144.1604,46.9584,33.0304,3703.1936,57.0174
2018-07-20,144.1651,47.4761,33.2484,3703.8209,57.2905
2018-07-23,144.2217,47.8292,33.6369,3705.8583,57.6433
2018-07-24,144.2543,48.131,34.0694,3706.3373,58.0602
2018-07-25,144.2857,48.1091,34.1491,3707.0207,58.0588
2018-07-26,144.3561,47.9672,34.4358,3707.6921,58.1463
2018-07-27,144.3967,48.2232,34.8745,3708.5793,58.5139
2018-07-30,144.4708,48.0705,35.0847,3710.7551,58.5654
2018-07-31,144.5473,48.2668,35.068,3711.5296,58.7278
2018-08-01,144.6898,48.265,35.1089,3712.2854,58.8678
2018-08-02,144.717,47.674,34.989,3713.1986,58.5508
2018-08-03,144.6829,48.1229,35.3753,3714.0635,58.8246
2018-08-06,144.7287,48.0192,35.4678,3716.2854,58.845
2018-08-07,144.736,48.0329,35.3674,3717.0545,58.7823
2018-08-08,144.7751,48.2043,35.4928,3717.8237,58.9247
2018-08-09,144.8547,48.3109,35.6865,3718.6457,58.8757
2018-08-10,144.8834,48.1197,35.3667,3719.3725,58.8225
2018-08-13,144.8638,47.7677,35.0787,3721.5141,58.6216
2018-08-14,144.8983,48.162,35.3932,3722.2147,58.948
2018-08-16,144.8889,47.8863,35.3442,3723.6676,58.7001
2018-08-17,144.8889,48.1444,35.724,3723.6676,59.2794
2018-08-20,145.0363,48.3837,36.178,3726.5822,59.7522
2018-08-21,145.0737,48.6048,36.2978,3727.2407,59.8449
2018-08-23,145.063,48.761,36.3233,3728.6055,60.0756
2018-08-24,145.0713,48.6583,36.1827,3729.2354,60.1112
2018-08-27,145.1487,49.2514,36.5961,3731.4211,60.4211
2018-08-28,145.1743,49.4611,36.5015,3732.179,60.6619
2018-08-29,145.1777,49.6369,36.6525,3733.2403,60.5234
2018-08-30,145.153,49.4987,36.845,3733.9957,60.5187
2018-08-31,145.157,49.5414,37.0172,3734.7722,60.7597
2018-09-03,145.1981,49.163,36.7355,3737.1712,60.3649
2018-09-04,145.091,48.7022,36.2352,3737.9052,59.7035
2018-09-05,145.064,48.4323,36.2032,3738.5233,59.5398
2018-09-06,145.0798,48.7309,36.5036,3739.3085,60.2592
2018-09-07,145.1503,48.7308,36.8595,3740.0724,60.6367
2018-09-10,145.0029,47.8953,36.4594,3741.6037,59.8002
2018-09-11,144.9724,47.2567,35.9588,3741.621,58.9633
2018-09-12,144.9921,47.5556,36.1758,3742.3052,59.411
2018-09-14,145.0718,48.2119,36.6182,3743.6318,60.1101
2018-09-17,145.1591,47.6817,36.2336,3745.8106,59.5565
2018-09-18,145.1769,47.3009,35.6478,3746.8412,58.9816
2018-09-19,145.2511,46.9948,35.6203,3747.5204,58.7545
2018-09-21,145.2703,46.5231,35.3925,3749.0203,58.0538
2018-09-24,145.129,45.3802,34.6484,3750.4164,56.9356
2018-09-25,145.0404,45.6957,34.9495,3748.5485,57.5402
2018-09-26,145.1397,45.3522,34.9064,3749.3624,57.7739
2018-09-27,145.5014,44.845,34.5134,3752.2921,57.2837
2018-09-28,145.6347,44.6596,34.2138,3754.1776,56.7032
2018-10-01,145.82,44.4205,34.388,3756.8327,57.1071
2018-10-03,145.7273,43.5984,34.1188,3758.1588,56.7677
2018-10-04,145.5923,42.7151,33.5729,3758.624,55.7746
2018-10-05,145.947,42.1007,32.5654,3761.4006,54.5873
2018-10-08,146.0791,41.9164,32.371,3763.7318,53.9097
2018-10-09,145.9393,41.9931,32.2168,3764.4199,53.8919
2018-10-10,145.9908,42.9547,33.0232,3765.1782,54.8105
2018-10-11,146.0455,42.0772,32.2514,3765.8843,53.6189
2018-10-12,146.0817,43.1784,32.8517,3766.5512,54.2766
2018-10-15,146.2801,43.2515,32.9868,3768.6624,54.6268
2018-10-16,146.3846,43.4351,33.2969,3769.507,54.9143
2018-10-17,146.3738,42.6098,32.7194,3770.336,54.4636
2018-10-19,146.4328,42.2254,32.5449,3771.7561,53.9527
2018-10-22,146.5009,41.8448,32.3955,3774.0249,53.9897
2018-10-23,146.5481,41.2102,32.0403,3774.7256,53.6692
2018-10-24,146.6004,41.8934,32.3693,3775.5104,53.591
2018-10-25,146.6004,41.7228,32.141,3776.3141,53.3053
2018-10-26,146.59,41.5634,31.9937,3777.1107,53.1644
2018-10-29,146.7445,42.1527,33.0937,3779.3355,54.6469
2018-10-30,146.7452,41.9306,33.1305,3780.0643,54.8327
2018-10-31,146.7339,42.8528,33.7681,3780.8573,55.554
2018-11-01,146.8128,43.1171,33.9584,3781.7547,56.2748
2018-11-02,146.9597,43.85,34.3998,3782.6099,56.1832
2018-11-05,147.0216,43.81,34.3161,3784.9644,55.6086
2018-11-06,147.0712,43.7198,34.1348,3785.8486,55.8355
2018-11-09,147.2208,44.1023,34.3811,3788.195,56.356
2018-11-12,147.2561,43.5524,33.9351,3790.7416,55.9104
2018-11-13,147.3771,43.845,34.1687,3791.6315,56.0628
2018-11-14,147.492,43.71,34.1979,3792.7523,56.16
2018-11-15,147.5302,43.9766,34.4793,3794.0432,56.9165
2018-11-16,147.4611,44.3022,34.6407,3795.0452,56.938
2018-11-19,147.5923,44.4665,34.7194,3797.4247,56.921
2018-11-20,147.635,44.1911,34.3544,3798.2437,56.0644
2018-11-21,147.635,44.1877,34.4915,3798.2437,56.5687
2018-11-22,147.8603,43.9282,34.1882,3799.8589,56.0409
2018-11-26,147.9388,44.1062,34.3768,3803.0898,56.2998
2018-11-27,147.9633,44.4178,34.4933,3804.1093,56.6766
